CallSign,ExerciseTime,Latitude,Longitude,Height
SIA865,120,2.5,102.3124,10668.0
SIA914,120,2.2154,102.1931,11887.2
SIA395,120,2.576,102.4036,10668.0
SIA941,120,2.5876,102.8987,11887.2
SIA912,120,2.1799,103.4366,9448.8
SIA415,120,2.3766,102.7872,11887.2
SIA266,120,2.3608,101.8857,9448.8
SIA489,120,2.601,102.1824,9448.8
SIA367,120,2.639,101.9558,9448.8
SIA989,120,2.6204,101.8137,9448.8
SIA395,121,2.5755,102.4045,10668.0
SIA598,121,2.2129,102.468,11887.2
SIA941,121,2.5866,102.8983,11887.2
SIA431,121,2.9322,102.1329,9448.8
SIA989,121,2.6194,101.8141,9448.8
SIA992,121,3.0717,102.296,11887.2
SIA524,121,2.8276,102.6019,11887.2
SIA865,121,2.5,102.3135,10668.0
SIA850,121,2.451,102.2005,10668.0
SIA311,121,2.9945,102.1099,11887.2
SIA489,121,2.6014,102.1814,9448.8
SIA803,121,2.2476,102.3681,10668.0
SIA415,121,2.3756,102.7874,11887.2
SIA912,121,2.18,103.4355,9448.8
SIA777,121,2.24,103.1185,9448.8
SIA367,121,2.6398,101.9551,9448.8
SIA266,121,2.3602,101.8866,9448.8
SIA42,121,3.1492,102.0011,9448.8
SIA498,121,2.9234,102.2704,11887.2
SIA914,121,2.216,102.1923,11887.2
SIA431,122,2.9319,102.1339,9448.8
SIA489,122,2.6017,102.1804,9448.8
SIA777,122,2.2396,103.1175,9448.8
SIA865,122,2.5,102.3145,10668.0
SIA941,122,2.5856,102.898,11887.2
SIA395,122,2.575,102.4054,10668.0
SIA803,122,2.2485,102.3676,10668.0
SIA598,122,2.213,102.467,11887.2
SIA266,122,2.3595,101.8874,9448.8
SIA914,122,2.2166,102.1914,11887.2
SIA367,122,2.6406,101.9544,9448.8
SIA850,122,2.4521,102.2004,10668.0
SIA992,122,3.0711,102.2951,11887.2
SIA524,122,2.8279,102.6029,11887.2
SIA311,122,2.9936,102.1095,11887.2
SIA42,122,3.1484,102.0017,9448.8
SIA989,122,2.6184,101.8145,9448.8
SIA415,122,2.3746,102.7876,11887.2
SIA912,122,2.1802,103.4345,9448.8
SIA498,122,2.9232,102.2714,11887.2
SIA498,123,2.9229,102.2724,11887.2
SIA777,123,2.2392,103.1165,9448.8
SIA489,123,2.6021,102.1794,9448.8
SIA914,123,2.2172,102.1906,11887.2
SIA865,123,2.5,102.3156,10668.0
SIA989,123,2.6174,101.8149,9448.8
SIA941,123,2.5847,102.8977,11887.2
SIA395,123,2.5744,102.4063,10668.0
SIA42,123,3.1476,102.0024,9448.8
SIA912,123,2.1803,103.4334,9448.8
SIA598,123,2.2131,102.466,11887.2
SIA803,123,2.2494,102.367,10668.0
SIA266,123,2.3589,101.8882,9448.8
SIA415,123,2.3736,102.7878,11887.2
SIA431,123,2.9315,102.1349,9448.8
SIA367,123,2.6414,101.9537,9448.8
SIA992,123,3.0705,102.2943,11887.2
SIA850,123,2.4531,102.2004,10668.0
SIA524,123,2.8282,102.6039,11887.2
SIA311,123,2.9927,102.1091,11887.2
SIA42,124,3.1467,102.0031,9448.8
SIA941,124,2.5837,102.8973,11887.2
SIA431,124,2.9311,102.1358,9448.8
SIA850,124,2.4541,102.2003,10668.0
SIA777,124,2.2388,103.1155,9448.8
SIA524,124,2.8284,102.6049,11887.2
SIA311,124,2.9917,102.1086,11887.2
SIA989,124,2.6164,101.8153,9448.8
SIA498,124,2.9226,102.2734,11887.2
SIA914,124,2.2178,102.1898,11887.2
SIA992,124,3.0699,102.2934,11887.2
SIA803,124,2.2503,102.3664,10668.0
SIA415,124,2.3726,102.788,11887.2
SIA598,124,2.2132,102.4649,11887.2
SIA395,124,2.5739,102.4072,10668.0
SIA912,124,2.1805,103.4324,9448.8
SIA489,124,2.6024,102.1784,9448.8
SIA865,124,2.5,102.3166,10668.0
SIA266,124,2.3582,101.8891,9448.8
SIA367,124,2.6422,101.9531,9448.8
SIA266,125,2.3576,101.8899,9448.8
SIA914,125,2.2184,102.1889,11887.2
SIA912,125,2.1806,103.4313,9448.8
SIA42,125,3.1459,102.0037,9448.8
SIA498,125,2.9224,102.2744,11887.2
SIA803,125,2.2511,102.3659,10668.0
SIA992,125,3.0693,102.2926,11887.2
SIA415,125,2.3716,102.7882,11887.2
SIA598,125,2.2133,102.4639,11887.2
SIA489,125,2.6028,102.1774,9448.8
SIA941,125,2.5827,102.897,11887.2
SIA395,125,2.5734,102.4081,10668.0
SIA431,125,2.9307,102.1368,9448.8
SIA865,125,2.5,102.3177,10668.0
SIA989,125,2.6155,101.8157,9448.8
SIA777,125,2.2384,103.1145,9448.8
SIA850,125,2.4552,102.2003,10668.0
SIA367,125,2.643,101.9524,9448.8
SIA311,125,2.9908,102.1082,11887.2
SIA524,125,2.8287,102.6059,11887.2
SIA850,126,2.4562,102.2002,10668.0
SIA266,126,2.3569,101.8907,9448.8
SIA415,126,2.3705,102.7884,11887.2
SIA311,126,2.9898,102.1078,11887.2
SIA803,126,2.252,102.3653,10668.0
SIA498,126,2.9221,102.2754,11887.2
SIA992,126,3.0687,102.2918,11887.2
SIA524,126,2.829,102.6069,11887.2
SIA598,126,2.2134,102.4629,11887.2
SIA941,126,2.5817,102.8966,11887.2
SIA489,126,2.6032,102.1764,9448.8
SIA865,126,2.5,102.3187,10668.0
SIA777,126,2.238,103.1135,9448.8
SIA989,126,2.6145,101.8161,9448.8
SIA914,126,2.219,102.1881,11887.2
SIA395,126,2.5729,102.409,10668.0
SIA367,126,2.6438,101.9517,9448.8
SIA431,126,2.9303,102.1378,9448.8
SIA912,126,2.1808,103.4303,9448.8
SIA42,126,3.1451,102.0044,9448.8
SIA489,127,2.6035,102.1754,9448.8
SIA914,127,2.2197,102.1872,11887.2
SIA311,127,2.9889,102.1074,11887.2
SIA912,127,2.1809,103.4292,9448.8
SIA803,127,2.2529,102.3647,10668.0
SIA266,127,2.3562,101.8916,9448.8
SIA865,127,2.5,102.3197,10668.0
SIA498,127,2.9218,102.2764,11887.2
SIA850,127,2.4573,102.2002,10668.0
SIA367,127,2.6446,101.951,9448.8
SIA415,127,2.3695,102.7886,11887.2
SIA524,127,2.8292,102.6079,11887.2
SIA598,127,2.2135,102.4619,11887.2
SIA989,127,2.6135,101.8165,9448.8
SIA395,127,2.5724,102.4099,10668.0
SIA431,127,2.93,102.1388,9448.8
SIA941,127,2.5807,102.8963,11887.2
SIA777,127,2.2376,103.1126,9448.8
SIA992,127,3.0681,102.2909,11887.2
SIA42,127,3.1443,102.0051,9448.8
SIA803,128,2.2537,102.3642,10668.0
SIA524,128,2.8295,102.6089,11887.2
SIA431,128,2.9296,102.1398,9448.8
SIA598,128,2.2136,102.4608,11887.2
SIA992,128,3.0675,102.2901,11887.2
SIA415,128,2.3685,102.7888,11887.2
SIA489,128,2.6039,102.1744,9448.8
SIA498,128,2.9216,102.2774,11887.2
SIA912,128,2.1811,103.4282,9448.8
SIA941,128,2.5798,102.896,11887.2
SIA777,128,2.2372,103.1116,9448.8
SIA850,128,2.4583,102.2001,10668.0
SIA865,128,2.5,102.3208,10668.0
SIA395,128,2.5718,102.4108,10668.0
SIA266,128,2.3556,101.8924,9448.8
SIA367,128,2.6455,101.9503,9448.8
SIA311,128,2.9879,102.1069,11887.2
SIA42,128,3.1435,102.0057,9448.8
SIA914,128,2.2203,102.1864,11887.2
SIA989,128,2.6125,101.8169,9448.8
SIA989,129,2.6115,101.8172,9448.8
SIA524,129,2.8298,102.6099,11887.2
SIA431,129,2.9292,102.1408,9448.8
SIA941,129,2.5788,102.8956,11887.2
SIA777,129,2.2368,103.1106,9448.8
SIA598,129,2.2137,102.4598,11887.2
SIA415,129,2.3675,102.789,11887.2
SIA914,129,2.2209,102.1856,11887.2
SIA498,129,2.9213,102.2784,11887.2
SIA367,129,2.6463,101.9497,9448.8
SIA850,129,2.4593,102.2001,10668.0
SIA489,129,2.6043,102.1734,9448.8
SIA311,129,2.987,102.1065,11887.2
SIA803,129,2.2546,102.3636,10668.0
SIA266,129,2.3549,101.8933,9448.8
SIA42,129,3.1426,102.0064,9448.8
SIA912,129,2.1812,103.4271,9448.8
SIA865,129,2.5,102.3218,10668.0
SIA395,129,2.5713,102.4117,10668.0
SIA992,129,3.0669,102.2893,11887.2
SIA489,130,2.6046,102.1724,9448.8
SIA912,130,2.1813,103.4261,9448.8
SIA524,130,2.83,102.6109,11887.2
SIA992,130,3.0663,102.2884,11887.2
SIA803,130,2.2555,102.363,10668.0
SIA415,130,2.3665,102.7892,11887.2
SIA914,130,2.2215,102.1847,11887.2
SIA266,130,2.3543,101.8941,9448.8
SIA367,130,2.6471,101.949,9448.8
SIA989,130,2.6106,101.8176,9448.8
SIA777,130,2.2364,103.1096,9448.8
SIA865,130,2.5,102.3229,10668.0
SIA598,130,2.2138,102.4588,11887.2
SIA941,130,2.5778,102.8953,11887.2
SIA395,130,2.5708,102.4126,10668.0
SIA431,130,2.9288,102.1418,9448.8
SIA498,130,2.921,102.2794,11887.2
SIA850,130,2.4604,102.2,10668.0
SIA42,130,3.1418,102.0071,9448.8
SIA311,130,2.986,102.1061,11887.2
SIA489,131,2.605,102.1714,9448.8
SIA42,131,3.141,102.0077,9448.8
SIA415,131,2.3655,102.7894,11887.2
SIA912,131,2.1815,103.425,9448.8
SIA803,131,2.2564,102.3625,10668.0
SIA524,131,2.8303,102.6119,11887.2
SIA992,131,3.0657,102.2876,11887.2
SIA498,131,2.9208,102.2804,11887.2
SIA598,131,2.2139,102.4577,11887.2
SIA311,131,2.9851,102.1057,11887.2
SIA941,131,2.5768,102.895,11887.2
SIA989,131,2.6096,101.818,9448.8
SIA914,131,2.2221,102.1839,11887.2
SIA431,131,2.9285,102.1428,9448.8
SIA777,131,2.236,103.1086,9448.8
SIA266,131,2.3536,101.8949,9448.8
SIA395,131,2.5703,102.4135,10668.0
SIA865,131,2.5,102.3239,10668.0
SIA850,131,2.4614,102.2,10668.0
SIA367,131,2.6479,101.9483,9448.8
SIA498,132,2.9205,102.2814,11887.2
SIA311,132,2.9841,102.1053,11887.2
SIA395,132,2.5698,102.4144,10668.0
SIA992,132,3.0651,102.2867,11887.2
SIA912,132,2.1816,103.424,9448.8
SIA914,132,2.2227,102.1831,11887.2
SIA850,132,2.4625,102.1999,10668.0
SIA415,132,2.3644,102.7896,11887.2
SIA777,132,2.2357,103.1076,9448.8
SIA42,132,3.1402,102.0084,9448.8
SIA266,132,2.353,101.8958,9448.8
SIA989,132,2.6086,101.8184,9448.8
SIA367,132,2.6487,101.9476,9448.8
SIA524,132,2.8306,102.6129,11887.2
SIA803,132,2.2572,102.3619,10668.0
SIA431,132,2.9281,102.1438,9448.8
SIA489,132,2.6053,102.1704,9448.8
SIA941,132,2.5759,102.8946,11887.2
SIA598,132,2.214,102.4567,11887.2
SIA865,132,2.5,102.325,10668.0
SIA431,133,2.9277,102.1448,9448.8
SIA992,133,3.0644,102.2859,11887.2
SIA415,133,2.3634,102.7898,11887.2
SIA803,133,2.2581,102.3613,10668.0
SIA367,133,2.6495,101.9469,9448.8
SIA912,133,2.1818,103.4229,9448.8
SIA941,133,2.5749,102.8943,11887.2
SIA850,133,2.4635,102.1998,10668.0
SIA914,133,2.2233,102.1822,11887.2
SIA489,133,2.6057,102.1694,9448.8
SIA42,133,3.1393,102.0091,9448.8
SIA266,133,2.3523,101.8966,9448.8
SIA989,133,2.6076,101.8188,9448.8
SIA865,133,2.5,102.326,10668.0
SIA311,133,2.9832,102.1048,11887.2
SIA498,133,2.9202,102.2824,11887.2
SIA524,133,2.8308,102.6139,11887.2
SIA598,133,2.2142,102.4557,11887.2
SIA777,133,2.2353,103.1067,9448.8
SIA395,133,2.5692,102.4153,10668.0
SIA865,134,2.5,102.327,10668.0
SIA912,134,2.1819,103.4219,9448.8
SIA850,134,2.4645,102.1998,10668.0
SIA598,134,2.2143,102.4546,11887.2
SIA395,134,2.5687,102.4162,10668.0
SIA311,134,2.9823,102.1044,11887.2
SIA367,134,2.6503,101.9462,9448.8
SIA777,134,2.2349,103.1057,9448.8
SIA803,134,2.259,102.3608,10668.0
SIA489,134,2.6061,102.1684,9448.8
SIA989,134,2.6066,101.8192,9448.8
SIA524,134,2.8311,102.6149,11887.2
SIA498,134,2.9199,102.2834,11887.2
SIA941,134,2.5739,102.8939,11887.2
SIA42,134,3.1385,102.0097,9448.8
SIA415,134,2.3624,102.79,11887.2
SIA992,134,3.0638,102.2851,11887.2
SIA266,134,2.3517,101.8974,9448.8
SIA431,134,2.9273,102.1457,9448.8
SIA914,134,2.2239,102.1814,11887.2
SIA42,135,3.1377,102.0104,9448.8
SIA941,135,2.5729,102.8936,11887.2
SIA865,135,2.5,102.3281,10668.0
SIA395,135,2.5682,102.4171,10668.0
SIA777,135,2.2345,103.1047,9448.8
SIA989,135,2.6056,101.8196,9448.8
SIA266,135,2.351,101.8983,9448.8
SIA914,135,2.2245,102.1805,11887.2
SIA367,135,2.6511,101.9456,9448.8
SIA489,135,2.6064,102.1674,9448.8
SIA524,135,2.8314,102.6159,11887.2
SIA598,135,2.2144,102.4536,11887.2
SIA803,135,2.2599,102.3602,10668.0
SIA415,135,2.3614,102.7902,11887.2
SIA498,135,2.9197,102.2844,11887.2
SIA311,135,2.9813,102.104,11887.2
SIA431,135,2.9269,102.1467,9448.8
SIA992,135,3.0632,102.2842,11887.2
SIA912,135,2.1821,103.4208,9448.8
SIA850,135,2.4656,102.1997,10668.0
SIA989,136,2.6047,101.82,9448.8
SIA524,136,2.8316,102.6169,11887.2
SIA992,136,3.0626,102.2834,11887.2
SIA266,136,2.3504,101.8991,9448.8
SIA311,136,2.9804,102.1036,11887.2
SIA941,136,2.5719,102.8933,11887.2
SIA803,136,2.2607,102.3596,10668.0
SIA865,136,2.5,102.3291,10668.0
SIA431,136,2.9266,102.1477,9448.8
SIA498,136,2.9194,102.2854,11887.2
SIA42,136,3.1369,102.0111,9448.8
SIA367,136,2.652,101.9449,9448.8
SIA914,136,2.2251,102.1797,11887.2
SIA395,136,2.5677,102.418,10668.0
SIA415,136,2.3604,102.7904,11887.2
SIA912,136,2.1822,103.4198,9448.8
SIA850,136,2.4666,102.1997,10668.0
SIA598,136,2.2145,102.4526,11887.2
SIA489,136,2.6068,102.1664,9448.8
SIA777,136,2.2341,103.1037,9448.8
SIA850,137,2.4677,102.1996,10668.0
SIA42,137,3.136,102.0118,9448.8
SIA598,137,2.2146,102.4516,11887.2
SIA865,137,2.5,102.3302,10668.0
SIA367,137,2.6528,101.9442,9448.8
SIA489,137,2.6072,102.1654,9448.8
SIA912,137,2.1824,103.4187,9448.8
SIA395,137,2.5672,102.4189,10668.0
SIA431,137,2.9262,102.1487,9448.8
SIA498,137,2.9191,102.2864,11887.2
SIA941,137,2.571,102.8929,11887.2
SIA914,137,2.2257,102.1789,11887.2
SIA524,137,2.8319,102.6179,11887.2
SIA803,137,2.2616,102.3591,10668.0
SIA777,137,2.2337,103.1027,9448.8
SIA415,137,2.3594,102.7906,11887.2
SIA311,137,2.9794,102.1032,11887.2
SIA266,137,2.3497,101.8999,9448.8
SIA992,137,3.062,102.2825,11887.2
SIA989,137,2.6037,101.8204,9448.8
SIA912,138,2.1825,103.4177,9448.8
SIA431,138,2.9258,102.1497,9448.8
SIA415,138,2.3584,102.7908,11887.2
SIA266,138,2.3491,101.9008,9448.8
SIA598,138,2.2147,102.4505,11887.2
SIA498,138,2.9189,102.2874,11887.2
SIA992,138,3.0614,102.2817,11887.2
SIA489,138,2.6075,102.1644,9448.8
SIA42,138,3.1352,102.0124,9448.8
SIA865,138,2.5,102.3312,10668.0
SIA850,138,2.4687,102.1996,10668.0
SIA989,138,2.6027,101.8208,9448.8
SIA941,138,2.57,102.8926,11887.2
SIA367,138,2.6536,101.9435,9448.8
SIA311,138,2.9785,102.1027,11887.2
SIA395,138,2.5666,102.4198,10668.0
SIA914,138,2.2263,102.178,11887.2
SIA777,138,2.2333,103.1017,9448.8
SIA524,138,2.8322,102.6189,11887.2
SIA803,138,2.2625,102.3585,10668.0
SIA311,139,2.9775,102.1023,11887.2
SIA489,139,2.6079,102.1634,9448.8
SIA415,139,2.3573,102.791,11887.2
SIA395,139,2.5661,102.4207,10668.0
SIA989,139,2.6017,101.8212,9448.8
SIA941,139,2.569,102.8923,11887.2
SIA431,139,2.9254,102.1507,9448.8
SIA992,139,3.0608,102.2809,11887.2
SIA850,139,2.4697,102.1995,10668.0
SIA803,139,2.2633,102.3579,10668.0
SIA914,139,2.2269,102.1772,11887.2
SIA865,139,2.5,102.3322,10668.0
SIA266,139,2.3484,101.9016,9448.8
SIA498,139,2.9186,102.2884,11887.2
SIA912,139,2.1827,103.4166,9448.8
SIA42,139,3.1344,102.0131,9448.8
SIA598,139,2.2148,102.4495,11887.2
SIA367,139,2.6544,101.9428,9448.8
SIA777,139,2.2329,103.1008,9448.8
SIA524,139,2.8324,102.6199,11887.2
SIA941,140,2.568,102.8919,11887.2
SIA850,140,2.4708,102.1995,10668.0
SIA489,140,2.6082,102.1624,9448.8
SIA415,140,2.3563,102.7912,11887.2
SIA498,140,2.9183,102.2894,11887.2
SIA803,140,2.2642,102.3574,10668.0
SIA367,140,2.6552,101.9422,9448.8
SIA395,140,2.5656,102.4216,10668.0
SIA912,140,2.1828,103.4156,9448.8
SIA42,140,3.1336,102.0138,9448.8
SIA431,140,2.925,102.1517,9448.8
SIA311,140,2.9766,102.1019,11887.2
SIA266,140,2.3478,101.9024,9448.8
SIA865,140,2.5,102.3333,10668.0
SIA992,140,3.0602,102.28,11887.2
SIA598,140,2.2149,102.4485,11887.2
SIA989,140,2.6007,101.8216,9448.8
SIA524,140,2.8327,102.6209,11887.2
SIA777,140,2.2325,103.0998,9448.8
SIA914,140,2.2276,102.1764,11887.2
SIA941,141,2.5671,102.8916,11887.2
SIA865,141,2.5,102.3343,10668.0
SIA489,141,2.6086,102.1614,9448.8
SIA311,141,2.9756,102.1015,11887.2
SIA524,141,2.833,102.6219,11887.2
SIA803,141,2.2651,102.3568,10668.0
SIA415,141,2.3553,102.7914,11887.2
SIA992,141,3.0596,102.2792,11887.2
SIA912,141,2.183,103.4145,9448.8
SIA431,141,2.9247,102.1527,9448.8
SIA266,141,2.3471,101.9033,9448.8
SIA598,141,2.215,102.4474,11887.2
SIA42,141,3.1327,102.0144,9448.8
SIA777,141,2.2321,103.0988,9448.8
SIA989,141,2.5997,101.822,9448.8
SIA395,141,2.5651,102.4225,10668.0
SIA914,141,2.2282,102.1755,11887.2
SIA367,141,2.656,101.9415,9448.8
SIA850,141,2.4718,102.1994,10668.0
SIA498,141,2.9181,102.2904,11887.2
SIA777,142,2.2317,103.0978,9448.8
SIA941,142,2.5661,102.8913,11887.2
SIA42,142,3.1319,102.0151,9448.8
SIA865,142,2.5,102.3354,10668.0
SIA431,142,2.9243,102.1537,9448.8
SIA498,142,2.9178,102.2914,11887.2
SIA803,142,2.266,102.3562,10668.0
SIA311,142,2.9747,102.1011,11887.2
SIA395,142,2.5646,102.4234,10668.0
SIA850,142,2.4729,102.1994,10668.0
SIA914,142,2.2288,102.1747,11887.2
SIA912,142,2.1831,103.4135,9448.8
SIA992,142,3.059,102.2784,11887.2
SIA367,142,2.6568,101.9408,9448.8
SIA415,142,2.3543,102.7916,11887.2
SIA598,142,2.2151,102.4464,11887.2
SIA524,142,2.8332,102.6229,11887.2
SIA989,142,2.5988,101.8224,9448.8
SIA489,142,2.609,102.1604,9448.8
SIA266,142,2.3465,101.9041,9448.8
SIA989,143,2.5978,101.8228,9448.8
SIA803,143,2.2668,102.3557,10668.0
SIA914,143,2.2294,102.1738,11887.2
SIA850,143,2.4739,102.1993,10668.0
SIA498,143,2.9175,102.2924,11887.2
SIA415,143,2.3533,102.7918,11887.2
SIA367,143,2.6576,101.9401,9448.8
SIA777,143,2.2313,103.0968,9448.8
SIA992,143,3.0584,102.2775,11887.2
SIA395,143,2.564,102.4243,10668.0
SIA598,143,2.2152,102.4454,11887.2
SIA311,143,2.9738,102.1006,11887.2
SIA865,143,2.5,102.3364,10668.0
SIA912,143,2.1833,103.4124,9448.8
SIA266,143,2.3458,101.9049,9448.8
SIA489,143,2.6093,102.1594,9448.8
SIA941,143,2.5651,102.8909,11887.2
SIA42,143,3.1311,102.0158,9448.8
SIA431,143,2.9239,102.1547,9448.8
SIA524,143,2.8335,102.6239,11887.2
SIA992,144,3.0578,102.2767,11887.2
SIA912,144,2.1834,103.4114,9448.8
SIA914,144,2.23,102.173,11887.2
SIA777,144,2.2309,103.0958,9448.8
SIA266,144,2.3452,101.9058,9448.8
SIA598,144,2.2153,102.4444,11887.2
SIA42,144,3.1303,102.0164,9448.8
SIA431,144,2.9235,102.1556,9448.8
SIA415,144,2.3523,102.792,11887.2
SIA850,144,2.4749,102.1992,10668.0
SIA865,144,2.5,102.3375,10668.0
SIA311,144,2.9728,102.1002,11887.2
SIA498,144,2.9173,102.2934,11887.2
SIA524,144,2.8338,102.6249,11887.2
SIA803,144,2.2677,102.3551,10668.0
SIA941,144,2.5641,102.8906,11887.2
SIA367,144,2.6584,101.9394,9448.8
SIA989,144,2.5968,101.8232,9448.8
SIA395,144,2.5635,102.4252,10668.0
SIA489,144,2.6097,102.1585,9448.8
SIA850,145,2.476,102.1992,10668.0
SIA524,145,2.834,102.6259,11887.2
SIA395,145,2.563,102.4262,10668.0
SIA989,145,2.5958,101.8236,9448.8
SIA914,145,2.2306,102.1722,11887.2
SIA266,145,2.3445,101.9066,9448.8
SIA803,145,2.2686,102.3545,10668.0
SIA498,145,2.917,102.2944,11887.2
SIA415,145,2.3513,102.7922,11887.2
SIA941,145,2.5631,102.8902,11887.2
SIA311,145,2.9719,102.0998,11887.2
SIA992,145,3.0572,102.2758,11887.2
SIA598,145,2.2155,102.4433,11887.2
SIA367,145,2.6593,101.9387,9448.8
SIA431,145,2.9231,102.1566,9448.8
SIA777,145,2.2305,103.0949,9448.8
SIA489,145,2.6101,102.1575,9448.8
SIA912,145,2.1836,103.4103,9448.8
SIA865,145,2.5,102.3385,10668.0
SIA42,145,3.1295,102.0171,9448.8
SIA498,146,2.9167,102.2954,11887.2
SIA367,146,2.6601,101.9381,9448.8
SIA311,146,2.9709,102.0994,11887.2
SIA42,146,3.1286,102.0178,9448.8
SIA992,146,3.0565,102.275,11887.2
SIA850,146,2.477,102.1991,10668.0
SIA431,146,2.9228,102.1576,9448.8
SIA266,146,2.3439,101.9075,9448.8
SIA777,146,2.2301,103.0939,9448.8
SIA989,146,2.5948,101.824,9448.8
SIA912,146,2.1837,103.4093,9448.8
SIA941,146,2.5622,102.8899,11887.2
SIA865,146,2.5,102.3395,10668.0
SIA395,146,2.5625,102.4271,10668.0
SIA598,146,2.2156,102.4423,11887.2
SIA803,146,2.2695,102.354,10668.0
SIA415,146,2.3502,102.7924,11887.2
SIA524,146,2.8343,102.6269,11887.2
SIA914,146,2.2312,102.1713,11887.2
SIA489,146,2.6104,102.1565,9448.8
SIA498,147,2.9165,102.2964,11887.2
SIA777,147,2.2297,103.0929,9448.8
SIA266,147,2.3432,101.9083,9448.8
SIA865,147,2.5,102.3406,10668.0
SIA431,147,2.9224,102.1586,9448.8
SIA803,147,2.2703,102.3534,10668.0
SIA941,147,2.5612,102.8896,11887.2
SIA992,147,3.0559,102.2742,11887.2
SIA367,147,2.6609,101.9374,9448.8
SIA489,147,2.6108,102.1555,9448.8
SIA311,147,2.97,102.0989,11887.2
SIA415,147,2.3492,102.7926,11887.2
SIA914,147,2.2318,102.1705,11887.2
SIA598,147,2.2157,102.4413,11887.2
SIA524,147,2.8346,102.6279,11887.2
SIA989,147,2.5939,101.8244,9448.8
SIA912,147,2.1839,103.4082,9448.8
SIA850,147,2.478,102.1991,10668.0
SIA395,147,2.562,102.428,10668.0
SIA42,147,3.1278,102.0184,9448.8
SIA865,148,2.5,102.3416,10668.0
SIA598,148,2.2158,102.4402,11887.2
SIA367,148,2.6617,101.9367,9448.8
SIA989,148,2.5929,101.8248,9448.8
SIA803,148,2.2712,102.3528,10668.0
SIA941,148,2.5602,102.8892,11887.2
SIA415,148,2.3482,102.7928,11887.2
SIA311,148,2.969,102.0985,11887.2
SIA912,148,2.184,103.4072,9448.8
SIA266,148,2.3426,101.9091,9448.8
SIA992,148,3.0553,102.2733,11887.2
SIA431,148,2.922,102.1596,9448.8
SIA777,148,2.2293,103.0919,9448.8
SIA42,148,3.127,102.0191,9448.8
SIA850,148,2.4791,102.199,10668.0
SIA395,148,2.5614,102.4289,10668.0
SIA524,148,2.8348,102.6289,11887.2
SIA498,148,2.9162,102.2974,11887.2
SIA489,148,2.6111,102.1545,9448.8
SIA914,148,2.2324,102.1697,11887.2
SIA914,149,2.233,102.1688,11887.2
SIA598,149,2.2159,102.4392,11887.2
SIA524,149,2.8351,102.6299,11887.2
SIA992,149,3.0547,102.2725,11887.2
SIA415,149,2.3472,102.793,11887.2
SIA395,149,2.5609,102.4298,10668.0
SIA850,149,2.4801,102.199,10668.0
SIA989,149,2.5919,101.8252,9448.8
SIA489,149,2.6115,102.1535,9448.8
SIA311,149,2.9681,102.0981,11887.2
SIA266,149,2.3419,101.91,9448.8
SIA912,149,2.1841,103.4061,9448.8
SIA367,149,2.6625,101.936,9448.8
SIA42,149,3.1262,102.0198,9448.8
SIA803,149,2.2721,102.3523,10668.0
SIA941,149,2.5592,102.8889,11887.2
SIA498,149,2.9159,102.2984,11887.2
SIA865,149,2.5,102.3427,10668.0
SIA431,149,2.9216,102.1606,9448.8
SIA777,149,2.2289,103.0909,9448.8
SIA489,150,2.6119,102.1525,9448.8
SIA311,150,2.9671,102.0977,11887.2
SIA367,150,2.6633,101.9353,9448.8
SIA266,150,2.3412,101.9108,9448.8
SIA415,150,2.3462,102.7932,11887.2
SIA498,150,2.9157,102.2994,11887.2
SIA914,150,2.2336,102.168,11887.2
SIA42,150,3.1253,102.0204,9448.8
SIA598,150,2.216,102.4382,11887.2
SIA941,150,2.5583,102.8886,11887.2
SIA803,150,2.273,102.3517,10668.0
SIA524,150,2.8354,102.6309,11887.2
SIA431,150,2.9212,102.1616,9448.8
SIA777,150,2.2285,103.0899,9448.8
SIA395,150,2.5604,102.4307,10668.0
SIA850,150,2.4812,102.1989,10668.0
SIA992,150,3.0541,102.2717,11887.2
SIA865,150,2.5,102.3437,10668.0
SIA989,150,2.5909,101.8256,9448.8
SIA912,150,2.1843,103.4051,9448.8
SIA777,151,2.2281,103.089,9448.8
SIA431,151,2.9209,102.1626,9448.8
SIA992,151,3.0535,102.2708,11887.2
SIA266,151,2.3406,101.9116,9448.8
SIA311,151,2.9662,102.0973,11887.2
SIA367,151,2.6641,101.9347,9448.8
SIA415,151,2.3452,102.7934,11887.2
SIA912,151,2.1844,103.404,9448.8
SIA524,151,2.8356,102.6319,11887.2
SIA498,151,2.9154,102.3004,11887.2
SIA865,151,2.5,102.3447,10668.0
SIA598,151,2.2161,102.4372,11887.2
SIA850,151,2.4822,102.1989,10668.0
SIA42,151,3.1245,102.0211,9448.8
SIA803,151,2.2738,102.3511,10668.0
SIA914,151,2.2342,102.1672,11887.2
SIA489,151,2.6122,102.1515,9448.8
SIA989,151,2.5899,101.826,9448.8
SIA395,151,2.5599,102.4316,10668.0
SIA941,151,2.5573,102.8882,11887.2
SIA850,152,2.4832,102.1988,10668.0
SIA367,152,2.6649,101.934,9448.8
SIA415,152,2.3441,102.7935,11887.2
SIA803,152,2.2747,102.3506,10668.0
SIA941,152,2.5563,102.8879,11887.2
SIA865,152,2.5,102.3458,10668.0
SIA42,152,3.1237,102.0218,9448.8
SIA992,152,3.0529,102.27,11887.2
SIA598,152,2.2162,102.4361,11887.2
SIA524,152,2.8359,102.6329,11887.2
SIA777,152,2.2277,103.088,9448.8
